merchant,industry,first_charge_date,country,business_size,subscription_volume,checkout_volume,payment_link_volume,total_volume,last_transaction_date,subscription_share,tenure_days
c54d0b7e,Personal services,2041-07-29 00:00:00+00:00,GB,small,0,0,0,1311700,2042-06-22 00:00:00+00:00,0.0,328.0
536c2ef1,Personal services,2041-07-29 00:00:00+00:00,JP,small,0,0,3706170,3706261,2042-06-21 00:00:00+00:00,0.0,328.0
aa839b3e,Business services,2041-07-29 00:00:00+00:00,FR,small,182797,0,0,236276,2042-06-21 00:00:00+00:00,0.7736587719446749,328.0
f043b41e,Ticketing & events,2041-07-29 00:00:00+00:00,IT,small,0,0,0,397356,2042-06-22 00:00:00+00:00,0.0,328.0
065a10e5,Business services,2041-07-29 00:00:00+00:00,US,small,0,0,0,1000,2041-07-29 00:00:00+00:00,0.0,328.0
b5ca3dac,Clothing & accessory,2041-07-29 00:00:00+00:00,MX,small,0,0,986606,986606,2042-04-05 00:00:00+00:00,0.0,328.0
a97205a8,Others,2041-07-26 00:00:00+00:00,RO,small,0,0,0,14571,2041-08-02 00:00:00+00:00,0.0,331.0
c3521050,Business services,2041-07-29 00:00:00+00:00,IN,small,0,0,0,16529,2041-07-29 00:00:00+00:00,0.0,328.0
7a5a4694,Others,2041-07-29 00:00:00+00:00,US,small,0,0,205400,205400,2041-07-29 00:00:00+00:00,0.0,328.0
cdfbcebc,Merchandise,2041-07-29 00:00:00+00:00,MX,small,0,0,0,287,2041-09-28 00:00:00+00:00,0.0,328.0
52b664d0,Business services,2038-05-25 00:00:00+00:00,BE,small,0,0,0,2366927,2041-09-27 00:00:00+00:00,0.0,1489.0
685b8f6d,Ticketing & events,2038-07-11 00:00:00+00:00,US,medium,0,0,0,482204238,2042-05-23 00:00:00+00:00,0.0,1442.0
e1b02708,Electronics,2033-01-28 00:00:00+00:00,US,small,0,0,0,422078,2041-07-30 00:00:00+00:00,0.0,3432.0
62146704,Grocery & food stores,2038-05-15 00:00:00+00:00,US,small,132552,0,22552,1189832,2042-06-16 00:00:00+00:00,0.11140396291241117,1499.0
917194dd,Art & photography,2038-04-25 00:00:00+00:00,NL,small,0,0,0,340698,2042-02-28 00:00:00+00:00,0.0,1519.0
ad9092a6,Personal services,2039-04-11 00:00:00+00:00,IT,small,0,0,0,43472,2042-04-16 00:00:00+00:00,0.0,1168.0
26b1ef6d,"Medical services, drugs, testing labs & equipment medium",2039-06-10 00:00:00+00:00,US,small,0,0,0,56125,2041-07-30 00:00:00+00:00,0.0,1108.0
b5ca3773,Travel & lodging,2039-09-05 00:00:00+00:00,DE,small,0,0,269469,577926,2041-10-10 00:00:00+00:00,0.0,1021.0
6f440cc1,Education,2041-07-30 00:00:00+00:00,MY,small,0,0,0,451448,2042-06-17 00:00:00+00:00,0.0,327.0
38716d11,Merchandise,2040-05-21 00:00:00+00:00,CA,small,0,0,0,1846091,2042-06-02 00:00:00+00:00,0.0,762.0
8eb5aed7,Education,2040-02-01 00:00:00+00:00,GB,small,0,0,0,543344,2042-03-31 00:00:00+00:00,0.0,872.0
8e103cc5,Others,2040-01-27 00:00:00+00:00,US,small,0,0,0,259050,2042-06-09 00:00:00+00:00,0.0,877.0
95d95860,Leisure,2040-07-02 00:00:00+00:00,US,small,0,0,0,12904600,2042-04-19 00:00:00+00:00,0.0,720.0
9f8b8199,Software,2041-07-30 00:00:00+00:00,BE,small,0,0,0,57315,2042-02-25 00:00:00+00:00,0.0,327.0
9685ecd6,Digital goods,2040-08-13 00:00:00+00:00,US,small,0,0,0,10000,2041-07-30 00:00:00+00:00,0.0,678.0
2aa19fdf,Furnishing,2041-07-30 00:00:00+00:00,GB,small,0,0,0,135550,2042-06-12 00:00:00+00:00,0.0,327.0
0ea3b30b,Software,2040-08-11 00:00:00+00:00,US,small,0,0,0,970771,2042-03-14 00:00:00+00:00,0.0,680.0
70cd250c,Education,2041-07-30 00:00:00+00:00,RO,small,0,0,0,5934,2041-07-30 00:00:00+00:00,0.0,327.0
b2ac8c45,Personal services,2040-08-17 00:00:00+00:00,AU,small,0,0,0,1102866,2042-04-12 00:00:00+00:00,0.0,674.0
693e0f0a,Software,2040-09-17 00:00:00+00:00,IE,medium,0,0,0,84287,2042-05-28 00:00:00+00:00,0.0,643.0
51e19452,Others,2040-11-04 00:00:00+00:00,ES,small,0,0,0,4943,2042-05-30 00:00:00+00:00,0.0,595.0
bee62851,Travel & lodging,2041-04-22 00:00:00+00:00,US,small,0,0,0,129800,2041-07-30 00:00:00+00:00,0.0,426.0
536667b9,Consulting services,2041-07-30 00:00:00+00:00,ES,small,0,0,0,50045,2041-12-23 00:00:00+00:00,0.0,327.0
23f70e63,Personal services,2041-01-26 00:00:00+00:00,ES,small,0,0,0,51596,2042-03-28 00:00:00+00:00,0.0,512.0
9f0dcf85,Software,2041-03-05 00:00:00+00:00,CA,small,0,0,0,270000,2042-05-27 00:00:00+00:00,0.0,474.0
9abcfdea,Business services,2041-07-30 00:00:00+00:00,FR,small,1111088,1111088,0,1139586,2042-06-21 00:00:00+00:00,0.9749926727776579,327.0
06ac5083,Furnishing,2041-07-30 00:00:00+00:00,DK,small,0,0,0,25528,2041-07-30 00:00:00+00:00,0.0,327.0
8ce85789,Others,2041-07-30 00:00:00+00:00,GB,small,0,0,0,3359205,2042-06-21 00:00:00+00:00,0.0,327.0
82b7c279,Electronics,2041-07-30 00:00:00+00:00,US,small,0,0,0,19059,2041-10-17 00:00:00+00:00,0.0,327.0
2446825,Clothing & accessory,2041-07-30 00:00:00+00:00,FR,small,0,0,0,31096,2041-10-13 00:00:00+00:00,0.0,327.0
4944b8bf,Business services,2041-07-30 00:00:00+00:00,FR,small,1384059,0,1302903,1455156,2042-05-28 00:00:00+00:00,0.9511413209305394,327.0
dfdcdab1,Specialty retail,2041-07-02 00:00:00+00:00,AU,small,0,0,159615,649561,2042-05-16 00:00:00+00:00,0.0,355.0
de45bce3,Personal services,2041-07-30 00:00:00+00:00,US,small,0,0,0,255000,2041-11-15 00:00:00+00:00,0.0,327.0
c7493580,Personal services,2041-07-30 00:00:00+00:00,US,small,0,0,0,280641,2042-02-09 00:00:00+00:00,0.0,327.0
45eb7da3,Personal services,2041-07-21 00:00:00+00:00,US,small,0,0,0,87500,2041-08-05 00:00:00+00:00,0.0,336.0
96da278c,Art & photography,2041-07-30 00:00:00+00:00,CA,small,0,0,0,202027,2041-08-21 00:00:00+00:00,0.0,327.0
bb0ce29f,Personal services,2041-07-30 00:00:00+00:00,ES,small,0,0,0,4623,2042-01-17 00:00:00+00:00,0.0,327.0
6e65415a,Cosmetics,2041-07-30 00:00:00+00:00,US,small,0,0,0,5670988,2042-06-21 00:00:00+00:00,0.0,327.0
e175b09d,Ticketing & events,2041-07-30 00:00:00+00:00,US,small,0,0,0,200,2041-07-30 00:00:00+00:00,0.0,327.0
ddb17446,Ticketing & events,2041-07-30 00:00:00+00:00,FR,small,0,0,117725,117725,2041-12-31 00:00:00+00:00,0.0,327.0
a2bd09a0,Others,2041-07-30 00:00:00+00:00,US,small,300,0,0,1495,2041-10-04 00:00:00+00:00,0.20066889632107024,327.0
daa9358a,Software,2034-02-20 00:00:00+00:00,US,small,0,0,0,12000,2041-07-31 00:00:00+00:00,0.0,3044.0
ad6d108e,Education,2034-10-24 00:00:00+00:00,US,small,0,0,0,4900,2041-07-31 00:00:00+00:00,0.0,2798.0
706c25f8,Transportation & car rental,2038-04-09 00:00:00+00:00,IE,small,0,0,0,223022,2042-02-22 00:00:00+00:00,0.0,1535.0
a57338ca,Charity,2038-06-15 00:00:00+00:00,US,small,0,0,0,7500,2041-07-31 00:00:00+00:00,0.0,1468.0
e210a6ea,Art & photography,2040-05-22 00:00:00+00:00,FR,small,0,0,0,17292,2042-03-16 00:00:00+00:00,0.0,761.0
38285720,Personal services,2041-07-31 00:00:00+00:00,CA,small,0,0,0,451796,2042-02-25 00:00:00+00:00,0.0,326.0
831a4a54,Cosmetics,2039-03-14 00:00:00+00:00,US,small,0,0,0,636000,2042-05-27 00:00:00+00:00,0.0,1196.0
45902b08,Cosmetics,2039-07-30 00:00:00+00:00,AU,small,0,0,0,86926,2042-05-10 00:00:00+00:00,0.0,1058.0
2e5dd98c,Furnishing,2039-10-13 00:00:00+00:00,GB,small,0,0,0,4863,2041-07-31 00:00:00+00:00,0.0,983.0
d9036c3a,Art & photography,2041-07-31 00:00:00+00:00,US,small,0,0,0,2104035,2042-06-14 00:00:00+00:00,0.0,326.0
a7a39a05,Others,2040-04-20 00:00:00+00:00,BE,small,0,0,0,236991,2042-04-05 00:00:00+00:00,0.0,793.0
b1b66c45,Grocery & food stores,2040-09-24 00:00:00+00:00,IN,small,0,0,0,4598,2041-07-31 00:00:00+00:00,0.0,636.0
1a54ac0a,Others,2041-07-31 00:00:00+00:00,US,small,0,0,0,245000,2041-10-17 00:00:00+00:00,0.0,326.0
56129dd2,Grocery & food stores,2040-10-24 00:00:00+00:00,ES,small,0,9074,0,9074,2041-10-18 00:00:00+00:00,0.0,606.0
ba275c04,Others,2040-11-20 00:00:00+00:00,GB,small,0,0,0,100649,2042-02-23 00:00:00+00:00,0.0,579.0
80be08dd,Others,2041-07-31 00:00:00+00:00,MT,small,0,0,0,2728,2041-07-31 00:00:00+00:00,0.0,326.0
8cd9e076,Others,2041-02-06 00:00:00+00:00,FR,small,0,0,0,13944,2042-02-08 00:00:00+00:00,0.0,501.0
7ed0bc78,Art & photography,2041-06-24 00:00:00+00:00,US,small,0,0,0,18700,2041-07-31 00:00:00+00:00,0.0,363.0
4cafa2ae,"Religion, politics & other memberships",2041-01-26 00:00:00+00:00,GB,small,0,0,0,82609,2041-08-23 00:00:00+00:00,0.0,512.0
82f9e2be,Clothing & accessory,2041-03-28 00:00:00+00:00,US,small,0,0,0,11706,2041-11-11 00:00:00+00:00,0.0,451.0
95067c66,Digital goods,2041-07-31 00:00:00+00:00,US,small,0,0,0,450000,2041-07-31 00:00:00+00:00,0.0,326.0
8e0c8ccd,Grocery & food stores,2041-04-19 00:00:00+00:00,IN,small,0,6,0,6,2041-08-30 00:00:00+00:00,0.0,429.0
fea929ff,Software,2041-07-31 00:00:00+00:00,US,small,0,0,0,3000,2041-07-31 00:00:00+00:00,0.0,326.0
709fa6f3,Business services,2041-07-31 00:00:00+00:00,RO,small,200000,0,665925,915925,2042-05-11 00:00:00+00:00,0.2183584900510413,326.0
d6938ffe,Personal services,2041-07-31 00:00:00+00:00,AU,small,0,0,0,32137,2041-12-08 00:00:00+00:00,0.0,326.0
8afb5838,Business services,2041-07-31 00:00:00+00:00,IN,small,0,0,0,14500,2041-07-31 00:00:00+00:00,0.0,326.0
cc661b1d,Personal services,2041-07-31 00:00:00+00:00,US,small,0,0,0,100,2041-07-31 00:00:00+00:00,0.0,326.0
73001999,Software,2036-09-16 00:00:00+00:00,FR,small,0,0,0,18426,2042-01-12 00:00:00+00:00,0.0,2105.0
4b4e6a28,Digital goods,2039-08-02 00:00:00+00:00,US,small,0,0,0,4900,2041-08-01 00:00:00+00:00,0.0,1055.0
c4ee6f88,Specialty retail,2040-04-03 00:00:00+00:00,US,small,0,0,0,18894,2042-01-04 00:00:00+00:00,0.0,810.0
01adf35a,Digital goods,2041-01-02 00:00:00+00:00,GB,small,23496,0,41450,41450,2041-09-20 00:00:00+00:00,0.5668516284680338,536.0
a8825c59,Specialty retail,2040-06-23 00:00:00+00:00,AU,medium,0,0,0,3304,2041-08-01 00:00:00+00:00,0.0,729.0
b8edc4e2,Construction,2041-08-01 00:00:00+00:00,AT,small,0,0,0,1261743,2042-03-13 00:00:00+00:00,0.0,325.0
dd971753,Art & photography,2040-08-13 00:00:00+00:00,US,small,0,0,0,174710,2042-05-08 00:00:00+00:00,0.0,678.0
d004eea8,Art & photography,2040-08-28 00:00:00+00:00,US,small,0,0,0,290000,2042-03-29 00:00:00+00:00,0.0,663.0
b8615149,Digital goods,2041-01-01 00:00:00+00:00,SE,small,0,0,0,697,2041-08-01 00:00:00+00:00,0.0,537.0
d643d13d,Software,2041-08-01 00:00:00+00:00,US,small,12987,0,0,12987,2042-06-01 00:00:00+00:00,1.0,325.0
9cf78645,Art & photography,2041-01-11 00:00:00+00:00,US,small,0,0,0,142372,2042-04-27 00:00:00+00:00,0.0,527.0
a0201fdc,Others,2041-08-01 00:00:00+00:00,SE,small,3209881,3542087,0,3618557,2042-06-22 00:00:00+00:00,0.8870610577641861,325.0
dbf76f23,Business services,2041-04-06 00:00:00+00:00,US,small,440000,0,0,440000,2042-06-01 00:00:00+00:00,1.0,442.0
522b2105,Digital goods,2041-08-01 00:00:00+00:00,HK,small,0,0,0,21524,2041-09-13 00:00:00+00:00,0.0,325.0
bf0533a6,Rentals,2041-08-01 00:00:00+00:00,AE,medium,0,12997636,632984,14447369,2042-06-22 00:00:00+00:00,0.0,325.0
00ce7725,Others,2041-08-01 00:00:00+00:00,GB,small,0,139,0,11933,2042-06-15 00:00:00+00:00,0.0,325.0
b1b9c191,Business services,2041-08-01 00:00:00+00:00,RO,small,0,0,0,32614,2042-06-16 00:00:00+00:00,0.0,325.0
28cf0066,Food & drink,2041-08-01 00:00:00+00:00,GB,small,0,0,0,23364,2041-11-30 00:00:00+00:00,0.0,325.0
7a42a6fb,Merchandise,2041-08-01 00:00:00+00:00,MX,small,0,0,0,1685,2041-08-01 00:00:00+00:00,0.0,325.0
5c68e7e1,Personal services,2041-08-01 00:00:00+00:00,JP,small,355230,0,355230,355230,2042-06-22 00:00:00+00:00,1.0,325.0
0173dc93,Business services,2041-08-01 00:00:00+00:00,JP,small,1286224,0,0,2401033,2042-06-01 00:00:00+00:00,0.5356960941394808,325.0
8c3e1ed2,Ticketing & events,2041-08-01 00:00:00+00:00,US,small,0,0,0,9000,2041-08-01 00:00:00+00:00,0.0,325.0
e9c69b4e,Business services,2041-08-01 00:00:00+00:00,US,small,1810,0,1210,1910,2041-12-07 00:00:00+00:00,0.9476439790575916,325.0
7632b84f,Art & photography,2041-08-01 00:00:00+00:00,US,small,0,0,40333,370265,2042-02-14 00:00:00+00:00,0.0,325.0
328a3204,Business services,2041-08-01 00:00:00+00:00,NL,small,0,119,0,119,2041-08-01 00:00:00+00:00,0.0,325.0
0c5f4cd1,"Medical services, drugs, testing labs & equipment medium",2041-08-01 00:00:00+00:00,GB,small,0,0,0,168,2041-08-01 00:00:00+00:00,0.0,325.0
59cf8197,Construction,2041-08-01 00:00:00+00:00,US,small,0,0,0,500,2041-08-01 00:00:00+00:00,0.0,325.0
abd7b21f,Business services,2034-07-04 00:00:00+00:00,US,small,0,0,0,250000,2041-08-02 00:00:00+00:00,0.0,2910.0
8c204391,Personal services,2034-07-30 00:00:00+00:00,US,small,0,0,0,100,2041-08-02 00:00:00+00:00,0.0,2884.0
dc26bbcb,Merchandise,2036-09-12 00:00:00+00:00,US,small,0,0,0,580565,2042-02-07 00:00:00+00:00,0.0,2109.0
832508b1,Education,2037-06-14 00:00:00+00:00,US,medium,0,0,0,24093700,2042-02-06 00:00:00+00:00,0.0,1834.0
b6fde54d,Merchandise,2041-07-16 00:00:00+00:00,FR,small,0,0,133603,622770,2042-05-25 00:00:00+00:00,0.0,341.0
78c86d08,Others,2041-08-02 00:00:00+00:00,LT,small,0,0,321329,22583663,2042-06-22 00:00:00+00:00,0.0,324.0
79bf97c0,Personal services,2038-10-02 00:00:00+00:00,US,small,0,0,0,31165151,2042-06-16 00:00:00+00:00,0.0,1359.0
f12647d4,Merchandise,2039-03-04 00:00:00+00:00,GB,small,0,0,139,3177,2041-08-12 00:00:00+00:00,0.0,1206.0
a3d4a5b6,Merchandise,2039-01-20 00:00:00+00:00,GB,small,0,0,0,1283114,2041-08-02 00:00:00+00:00,0.0,1249.0
cbb3138b,Personal services,2039-04-29 00:00:00+00:00,CA,small,0,0,0,1439321,2041-10-26 00:00:00+00:00,0.0,1150.0
3c4f17e7,Merchandise,2039-12-15 00:00:00+00:00,FR,small,0,0,0,181965,2042-05-10 00:00:00+00:00,0.0,920.0
a439d667,Education,2041-07-24 00:00:00+00:00,GB,small,320216,0,822027,822027,2042-06-21 00:00:00+00:00,0.3895443823621365,333.0
9c614a78,Personal services,2041-08-02 00:00:00+00:00,GB,small,0,0,0,2196807,2041-09-27 00:00:00+00:00,0.0,324.0
ce7ae48b,Charity,2040-04-10 00:00:00+00:00,GB,small,0,0,0,33937,2042-01-05 00:00:00+00:00,0.0,803.0
1816c78e,Digital goods,2041-08-02 00:00:00+00:00,GB,small,106701,0,106701,106701,2042-06-02 00:00:00+00:00,1.0,324.0
ed2435d1,Personal services,2040-04-20 00:00:00+00:00,MX,small,15069,0,0,15069,2041-09-14 00:00:00+00:00,1.0,793.0
31fd44e0,Leisure,2041-08-02 00:00:00+00:00,US,small,0,0,0,824,2041-09-07 00:00:00+00:00,0.0,324.0
52d2e5da,Merchandise,2040-06-30 00:00:00+00:00,US,small,0,0,0,18448,2042-06-07 00:00:00+00:00,0.0,722.0
734bf14f,Business services,2040-07-20 00:00:00+00:00,MX,small,0,0,0,5438849,2042-06-16 00:00:00+00:00,0.0,702.0
774da91d,Food & drink,2040-08-02 00:00:00+00:00,FR,small,0,0,0,102280,2042-05-08 00:00:00+00:00,0.0,689.0
059a482b,Furnishing,2040-08-04 00:00:00+00:00,SI,small,0,0,0,224071,2042-06-22 00:00:00+00:00,0.0,687.0
68dab1ca,Business services,2040-10-29 00:00:00+00:00,MX,small,0,0,0,18389,2041-10-16 00:00:00+00:00,0.0,601.0
eed4bbe0,Software,2040-09-21 00:00:00+00:00,NL,small,0,2183928,0,2183928,2042-06-10 00:00:00+00:00,0.0,639.0
10236e8b,Business services,2040-11-25 00:00:00+00:00,US,small,0,0,0,145100,2042-06-06 00:00:00+00:00,0.0,574.0
716c689c,Business services,2040-11-02 00:00:00+00:00,SG,small,0,0,0,486876,2041-09-12 00:00:00+00:00,0.0,597.0
2d032394,Business services,2040-11-07 00:00:00+00:00,US,small,8900,0,138708,549708,2042-06-13 00:00:00+00:00,0.01619041381970064,592.0
c3f97708,Others,2040-12-09 00:00:00+00:00,FR,small,0,0,0,7935,2041-12-15 00:00:00+00:00,0.0,560.0
bec8197b,Personal services,2041-08-02 00:00:00+00:00,US,small,0,0,0,16998,2041-08-25 00:00:00+00:00,0.0,324.0
439e2283,Others,2040-11-20 00:00:00+00:00,US,small,0,0,0,60500,2041-08-02 00:00:00+00:00,0.0,579.0
44d3505e,Merchandise,2040-11-22 00:00:00+00:00,IT,small,0,0,0,253083,2042-01-10 00:00:00+00:00,0.0,577.0
e8b84711,"Medical services, drugs, testing labs & equipment medium",2041-08-02 00:00:00+00:00,DE,small,0,326893,2956,329849,2042-06-07 00:00:00+00:00,0.0,324.0
092af17d,Business services,2041-08-02 00:00:00+00:00,US,small,114000,0,0,114000,2041-08-23 00:00:00+00:00,1.0,324.0
5dc599a9,Business services,2041-08-02 00:00:00+00:00,GB,small,0,0,0,171433,2041-08-02 00:00:00+00:00,0.0,324.0
74dca7ed,Personal services,2041-08-02 00:00:00+00:00,US,small,0,0,0,9800,2042-02-24 00:00:00+00:00,0.0,324.0
37322c04,Healthcare,2041-04-14 00:00:00+00:00,US,small,0,0,0,690000,2042-06-22 00:00:00+00:00,0.0,434.0
6a3ca1f8,Merchandise,2041-08-02 00:00:00+00:00,HK,small,0,0,0,2964,2041-08-02 00:00:00+00:00,0.0,324.0
066f7e6a,Digital goods,2041-08-02 00:00:00+00:00,JP,small,1589917,4071783,0,4071783,2042-06-22 00:00:00+00:00,0.3904719382147821,324.0
1079ba76,Business services,2041-08-02 00:00:00+00:00,US,small,0,0,0,216398611,2042-06-22 00:00:00+00:00,0.0,324.0
be37b307,Software,2041-08-02 00:00:00+00:00,US,small,0,0,59500,59500,2041-08-02 00:00:00+00:00,0.0,324.0
13a177af,Business services,2041-06-13 00:00:00+00:00,AE,small,0,0,0,444,2041-08-17 00:00:00+00:00,0.0,374.0
d1966030,Specialty retail,2041-08-02 00:00:00+00:00,GB,small,0,0,0,529433,2042-06-17 00:00:00+00:00,0.0,324.0
8552f2a1,Business services,2041-08-02 00:00:00+00:00,US,small,0,0,0,81165,2042-06-15 00:00:00+00:00,0.0,324.0
fed2b667,Others,2041-08-02 00:00:00+00:00,GB,small,0,2376537,0,10376558,2042-06-22 00:00:00+00:00,0.0,324.0
dbb42c22,Clothing & accessory,2041-08-02 00:00:00+00:00,US,large,0,0,0,9925561133,2042-06-22 00:00:00+00:00,0.0,324.0
7da168d2,Merchandise,2041-08-02 00:00:00+00:00,BE,small,0,0,0,45182,2042-02-04 00:00:00+00:00,0.0,324.0
f6412829,Personal services,2041-08-02 00:00:00+00:00,AU,small,0,0,0,87019,2042-05-12 00:00:00+00:00,0.0,324.0
7704661b,Others,2041-08-02 00:00:00+00:00,GB,small,2893173,0,40045,6744513,2042-06-22 00:00:00+00:00,0.4289669246689865,324.0
f518f38c,Personal services,2041-08-02 00:00:00+00:00,US,small,0,0,0,205940,2041-09-03 00:00:00+00:00,0.0,324.0
679799f8,Personal services,2041-08-02 00:00:00+00:00,CA,small,3641043,0,0,3744044,2042-06-20 00:00:00+00:00,0.9724893724539562,324.0
a93bd7d1,Business services,2041-08-02 00:00:00+00:00,US,small,0,0,1146225,1146225,2041-10-27 00:00:00+00:00,0.0,324.0
a8eba2b8,Merchandise,2041-08-02 00:00:00+00:00,IN,small,2,0,2,2,2041-08-19 00:00:00+00:00,1.0,324.0
5cdca900,Digital goods,2041-08-02 00:00:00+00:00,US,small,0,0,5998,5998,2041-08-02 00:00:00+00:00,0.0,324.0
930a19b3,Business services,2041-08-02 00:00:00+00:00,JP,small,0,0,60401,60401,2041-08-02 00:00:00+00:00,0.0,324.0
219c7b06,Personal services,2041-08-02 00:00:00+00:00,SK,small,0,0,0,46048,2041-09-15 00:00:00+00:00,0.0,324.0
7c513312,Digital goods,2041-08-02 00:00:00+00:00,US,small,0,0,4061675,4061675,2042-06-13 00:00:00+00:00,0.0,324.0
43e87258,Merchandise,2041-08-02 00:00:00+00:00,GB,small,100,0,0,100,2041-08-02 00:00:00+00:00,1.0,324.0
954342d2,Business services,2041-08-02 00:00:00+00:00,US,small,0,0,0,75000,2041-10-12 00:00:00+00:00,0.0,324.0
4b24d0c4,Software,2041-08-02 00:00:00+00:00,US,small,0,0,0,25000,2041-08-02 00:00:00+00:00,0.0,324.0
a5681bc2,Software,2041-08-02 00:00:00+00:00,US,small,0,0,0,98294,2041-08-02 00:00:00+00:00,0.0,324.0
c5427b69,Education,2035-05-01 00:00:00+00:00,US,small,0,0,0,554,2041-08-03 00:00:00+00:00,0.0,2609.0
5c598878,Grocery & food stores,2035-09-21 00:00:00+00:00,AU,small,0,0,0,143284,2042-04-10 00:00:00+00:00,0.0,2466.0
620d6630,Clothing & accessory,2037-01-24 00:00:00+00:00,FR,small,0,0,0,13013,2042-01-13 00:00:00+00:00,0.0,1975.0
77bd9a2b,Digital goods,2038-04-03 00:00:00+00:00,US,small,1180100,0,0,1180100,2042-04-02 00:00:00+00:00,1.0,1541.0
52dc48e0,Digital goods,2037-02-06 00:00:00+00:00,GB,small,0,0,0,74662,2042-02-15 00:00:00+00:00,0.0,1962.0
cbba66d7,Travel & lodging,2037-10-08 00:00:00+00:00,US,small,0,0,0,290876,2041-11-03 00:00:00+00:00,0.0,1718.0
4bb793ba,Personal services,2037-10-01 00:00:00+00:00,IT,small,0,0,0,75778,2042-06-12 00:00:00+00:00,0.0,1725.0
1031be67,Merchandise,2038-01-04 00:00:00+00:00,US,small,0,0,0,17500,2041-08-03 00:00:00+00:00,0.0,1630.0
64175858,Personal services,2038-03-02 00:00:00+00:00,IT,small,0,0,0,73021,2042-06-13 00:00:00+00:00,0.0,1573.0
cd4bfa23,Grocery & food stores,2039-12-12 00:00:00+00:00,SE,small,0,0,0,274481,2042-06-20 00:00:00+00:00,0.0,923.0
4dac69c2,Business services,2038-09-10 00:00:00+00:00,US,small,0,0,8400,8400,2041-08-23 00:00:00+00:00,0.0,1381.0
19636289,Merchandise,2039-03-27 00:00:00+00:00,FR,small,0,0,0,141617,2042-04-30 00:00:00+00:00,0.0,1183.0
d74568ec,Software,2041-08-03 00:00:00+00:00,CA,small,0,0,0,80,2041-08-03 00:00:00+00:00,0.0,323.0
938db096,Travel & lodging,2039-09-11 00:00:00+00:00,NZ,small,0,0,0,7405324,2042-06-19 00:00:00+00:00,0.0,1015.0
23370626,Business services,2039-12-04 00:00:00+00:00,US,small,0,0,0,99897,2042-04-16 00:00:00+00:00,0.0,931.0
23d3339e,Others,2040-10-10 00:00:00+00:00,US,small,0,0,0,3061,2041-09-30 00:00:00+00:00,0.0,620.0
4784534e,Clothing & accessory,2040-04-11 00:00:00+00:00,US,small,0,0,0,80000,2042-04-05 00:00:00+00:00,0.0,802.0
e813dff2,Travel & lodging,2040-02-05 00:00:00+00:00,JP,small,0,0,0,1098514,2042-05-28 00:00:00+00:00,0.0,868.0
df43ba1b,Business services,2040-03-20 00:00:00+00:00,US,small,0,0,0,50000,2041-08-03 00:00:00+00:00,0.0,824.0
34a5055a,Business services,2040-04-07 00:00:00+00:00,US,medium,0,0,0,268000,2042-05-04 00:00:00+00:00,0.0,806.0
879c1c4f,Merchandise,2041-01-20 00:00:00+00:00,US,small,0,0,0,9433005,2042-06-16 00:00:00+00:00,0.0,518.0
d22627a8,Grocery & food stores,2040-08-02 00:00:00+00:00,BE,small,0,0,0,17878,2042-04-18 00:00:00+00:00,0.0,689.0
b44f6496,"Religion, politics & other memberships",2040-08-31 00:00:00+00:00,US,small,0,0,1270000,1270000,2042-04-14 00:00:00+00:00,0.0,660.0
70087ad8,Software,2041-03-08 00:00:00+00:00,US,small,0,144537,0,144537,2041-09-15 00:00:00+00:00,0.0,471.0
d1d16915,Art & photography,2040-08-22 00:00:00+00:00,AU,small,0,0,0,128235,2042-06-15 00:00:00+00:00,0.0,669.0
2281dc5d,Business services,2041-08-03 00:00:00+00:00,BR,small,0,0,5545,5545,2041-08-20 00:00:00+00:00,0.0,323.0
2.59E+37,Education,2040-11-08 00:00:00+00:00,US,small,0,0,0,23600,2041-11-04 00:00:00+00:00,0.0,591.0
e9651b3e,Travel & lodging,2041-01-28 00:00:00+00:00,JP,small,0,0,0,25286,2042-03-09 00:00:00+00:00,0.0,510.0
46ef3cd3,Personal services,2041-08-03 00:00:00+00:00,US,small,0,0,0,340000,2042-06-13 00:00:00+00:00,0.0,323.0
1433163b,Merchandise,2041-08-03 00:00:00+00:00,NZ,small,0,0,0,7000,2041-10-17 00:00:00+00:00,0.0,323.0
a49455f1,Personal services,2041-03-18 00:00:00+00:00,US,small,29700,0,0,475400,2042-03-04 00:00:00+00:00,0.062473706352545226,461.0
36fa5423,Others,2041-03-10 00:00:00+00:00,AU,small,0,0,0,5917,2041-08-03 00:00:00+00:00,0.0,469.0
493ecf9e,Travel & lodging,2041-06-23 00:00:00+00:00,GB,small,0,0,0,22546,2041-08-03 00:00:00+00:00,0.0,364.0
205ff901,Rentals,2041-08-03 00:00:00+00:00,FR,small,0,0,274184,1584784,2041-09-14 00:00:00+00:00,0.0,323.0
0eb9abd1,Construction,2041-08-01 00:00:00+00:00,US,small,0,0,0,500,2041-08-03 00:00:00+00:00,0.0,325.0
19bbb006,Others,2041-07-12 00:00:00+00:00,IN,small,0,0,2674503,2674503,2042-06-22 00:00:00+00:00,0.0,345.0
16aaeefd,Merchandise,2041-08-03 00:00:00+00:00,HK,small,0,0,0,10926,2042-01-26 00:00:00+00:00,0.0,323.0
